Number of epochs,Repair level,Batch size,Learning rate,Clipping Norm,Noise multiplier,Classification error,Privacy budget,Fairness before,Fairness after
55,0.8618296552589991,59,0.019852668010804205,1.203092360398617,3.8548706911738075,0.20196540075749825,0.25261055219016243,0.1970612349776014,0.04950909218307125
39,0.6277051429216329,46,0.04538205183927603,0.4000184994667312,1.9367916006708903,0.22039103285904393,0.40945814679537096,0.1970612349776014,0.0342286669058378
108,0.19187299431186688,38,0.06926395891815532,1.378510703657766,4.394098996173503,0.2494625857303716,0.247914329406699,0.1970612349776014,0.0
36,0.44397377576495933,42,0.05877360648405454,1.8531004905217798,3.0479799745059077,0.24495854232777148,0.21768357915433217,0.1970612349776014,0.006563297326703456
50,0.9959482945406345,49,0.06330550279472326,0.7880779925732262,1.8646362896981836,0.19930392056505275,0.5087795024370632,0.1970612349776014,0.04636105720520223
108,0.4586378959552625,38,0.08914198172260311,1.4817621569672903,3.7285537533665196,0.29092025795884946,0.29813326402157336,0.1970612349776014,0.0014332105072024232
128,0.8473750239886917,33,0.0171325167870445,1.3921315394877232,2.318236933657862,0.1978708158460436,0.5246584127825525,0.1970612349776014,0.054159355075346076
120,0.35860680210897844,54,0.04105587261841894,1.4243553235796815,4.258545827436091,0.1914218446105026,0.32930712641035714,0.1970612349776014,0.06412209427873415
32,0.2757895490803046,27,0.05226397732675324,0.24433662778997195,2.472520580506404,0.21680827106152112,0.2047502804697056,0.1970612349776014,0.03574509022878888
80,0.09053475441089631,48,0.023820660907843523,1.5504648359212956,2.2898985642321352,0.18886272904084345,0.5053673630421391,0.1970612349776014,0.08418575088788217
111,0.9486364054704615,52,0.08050221527263104,0.7773157562380636,2.8571329663437313,0.22182413757805297,0.48653587104324425,0.1970612349776014,0.010261464130688
99,0.039503003430470196,40,0.03000221589997344,1.0683067977265,4.4579939910818975,0.21261132152728013,0.23931879079305504,0.1970612349776014,0.05948961149413222
114,0.9914742802014876,30,0.009164701975223226,0.7435365763356482,2.3082523783582873,0.19152420923328894,0.4701307379060302,0.1970612349776014,0.058968205057025866
37,0.3624634267350698,41,0.06999834930293904,1.030605339509623,3.633326888999739,0.2494625857303716,0.1785509892724378,0.1970612349776014,0.0
41,0.7287820201075187,26,0.0023630167092327297,0.4901365100660685,4.265278503947407,0.22264305456034394,0.1228902153837988,0.1970612349776014,0.03160399800059821
56,0.7846883796354683,37,0.003104526772386913,1.33730002192336,2.221713598952296,0.1914218446105026,0.3744870758957631,0.1970612349776014,0.055723096426781464
34,0.6580364244702973,63,0.03145973379870882,0.5963893012933597,4.127128610143171,0.19756372197768446,0.18653838717702756,0.1970612349776014,0.05310234679258807
